OBJECTID,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ICAO_ID
18210,42,44,19.048,N,42.73862444,88,34,47.365,W,-88.57982361,
18211,42,39,40.65,N,42.66129166,88,29,52.27,W,-88.49785277,
18212,42,39,36,N,42.66,88,25,51,W,-88.43083333,
18213,44,48,30,N,44.80833333,91,41,4,W,-91.68444444,
18214,45,14,6.45,N,45.235125,87,4,3.1,W,-87.06752777,
18215,43,42,22.2144,N,43.70617066,90,15,28.0706,W,-90.25779738,
18216,45,2,39.96,N,45.04443333,92,17,33.98,W,-92.29277222,
18217,45,8,7.526,N,45.13542388,87,11,16.593,W,-87.1879425,
18218,43,59,59.933,N,43.99998138,88,50,0.404,W,-88.83344555,
18219,42,44,28.67,N,42.74129722,89,13,28.73,W,-89.22464722,
18220,45,41,56.85,N,45.699125,91,18,12.57,W,-91.30349166,
18221,43,22,22.914,N,43.37303166,91,6,35.467,W,-91.10985194,
18222,43,56,55.5,N,43.94875,88,40,23.5,W,-88.67319444,
18223,43,46,16.2,N,43.77116666,88,29,18.3,W,-88.48841666,KFLD
18224,43,46,37.44,N,43.77706666,88,25,47.09,W,-88.42974722,
18225,42,54,24.02,N,42.90667222,88,52,39.387,W,-88.8776075,
18226,42,57,47.546,N,42.96320722,88,49,3.454,W,-88.81762611,
18227,42,56,55.02,N,42.94861666,88,46,33.377,W,-88.77593805,
18228,42,53,24.025,N,42.89000694,88,48,29.382,W,-88.80816166,
18229,42,55,55.38,N,42.93205,88,49,41.52,W,-88.8282,
18230,43,57,13.56,N,43.95376666,90,39,50.78,W,-90.66410555,
18231,42,48,40.9999,N,42.81138886,88,5,38.7216,W,-88.09408933,
18232,43,30,34.1126,N,43.50947572,87,56,19.467,W,-87.93874083,
18233,43,58,30.4265,N,43.97511847,89,49,17.063,W,-89.82140638,
18234,42,48,54.47,N,42.81513055,89,3,44.69,W,-89.06241388,
18235,43,57,38.1171,N,43.96058808,89,47,19.12,W,-89.78864444,
18236,43,12,25.023,N,43.20695083,88,9,37.331,W,-88.16036972,
18237,45,41,57.844,N,45.69940111,89,39,44.509,W,-89.66236361,
18238,43,19,29.24,N,43.32478888,87,55,41.82,W,-87.92828333,
18239,44,31,46.863,N,44.52968416,90,25,9.484,W,-90.41930111,
18240,45,47,54.1603,N,45.79837786,92,39,51.5913,W,-92.66433091,KGTG
18241,45,46,26.9,N,45.77413888,92,41,10.62,W,-92.68628333,
18242,45,41,2.52,N,45.68403333,92,41,13.7,W,-92.68713888,
18243,44,30,29.977,N,44.50832694,87,51,38.351,W,-87.86065305,
18244,44,30,4.972,N,44.50138111,88,0,41.373,W,-88.0114925,
18245,44,31,57.03,N,44.53250833,88,3,56.35,W,-88.06565277,
18246,44,25,32.7,N,44.42575,87,56,6.1,W,-87.93502777,
18247,44,29,4.681,N,44.48463361,88,7,46.968,W,-88.12971333,KGRB
18248,44,28,17.16,N,44.47143333,87,59,41.35,W,-87.99481944,
18249,44,16,49.54,N,44.28042777,88,5,36.88,W,-88.09357777,
18250,44,51,9.876,N,44.85274333,90,33,23.496,W,-90.55652666,
18251,43,21,0.17,N,43.35004722,88,23,24.867,W,-88.39024083,KHXF
18252,43,14,41.014,N,43.24472611,88,22,20.347,W,-88.37231861,
18253,46,1,30.9579,N,46.02526608,91,26,39.3539,W,-91.44426497,KHYR
18254,46,0,24.838,N,46.00689944,91,18,37.624,W,-91.31045111,
18255,42,31,27.007,N,42.52416861,90,35,27.459,W,-90.59096083,
18256,45,47,37.836,N,45.79384333,89,43,48.525,W,-89.73014583,
18257,46,47,59.762,N,46.79993388,91,12,30.666,W,-91.20851833,
18258,43,38,55.6,N,43.64877777,90,20,45.16,W,-90.34587777,
18259,43,36,41.22,N,43.61145,90,18,25.905,W,-90.30719583,
18260,44,0,12.864,N,44.00357333,91,18,27.519,W,-91.30764416,
18261,44,1,55.862,N,44.03218388,91,17,58.525,W,-91.29959027,
18262,44,19,46,N,44.32944444,88,37,25,W,-88.62361111,
18263,44,18,58.933,N,44.31637027,88,42,3.385,W,-88.70094027,
18264,44,19,23,N,44.32305555,88,36,3,W,-88.60083333,
18265,44,34,55.15,N,44.58198611,88,8,32.1,W,-88.14225,
18266,45,1,54.88,N,45.03191111,92,39,20.723,W,-92.65575638,
18267,44,57,44.8,N,44.96244444,92,43,4.2,W,-92.71783333,
18268,43,20,18.7,N,43.33852777,88,33,30,W,-88.55833333,
18269,44,22,1,N,44.36694444,91,23,45,W,-91.39583333,
18270,44,30,17.1973,N,44.50477702,89,1,32.883,W,-89.02580083,
18271,44,30,24.38,N,44.50677222,89,8,5.51,W,-89.13486388,
18272,44,34,15.63,N,44.57100833,89,13,12.905,W,-89.22025138,
18273,45,20,29.877,N,45.3416325,89,40,28.467,W,-89.67457416,
18274,46,34,37.71,N,46.57714166,91,27,22.27,W,-91.45618611,
18275,42,41,20.043,N,42.68890083,88,50,25.387,W,-88.84038527,
18276,42,44,15.031,N,42.73750861,89,4,15.405,W,-89.07094583,
18277,42,37,12.043,N,42.62001194,89,1,40.398,W,-89.02788833,
18278,42,41,19.42,N,42.68872777,89,1,59.65,W,-89.03323611,
18279,42,37,12.91,N,42.62025277,89,2,29.641,W,-89.04156694,KJVL
18280,42,40,11.53,N,42.66986944,88,58,34.97,W,-88.97638055,
18281,42,54,24.995,N,42.90694305,90,1,55.446,W,-90.03206833,
18282,43,25,35.3,N,43.42647222,88,42,13.9,W,-88.70386111,KUNU
18283,42,39,39.064,N,42.66085111,88,8,9.312,W,-88.13592,
18284,43,46,34.71,N,43.77630833,90,24,51.385,W,-90.41427361,
18285,42,35,45.828,N,42.59606333,87,55,38.365,W,-87.92732361,KENW
18286,42,34,43.073,N,42.57863138,87,49,10.266,W,-87.81951833,
18287,42,34,15.05,N,42.57084722,87,56,10.22,W,-87.93617222,
18288,42,34,12.87,N,42.57024166,88,2,44.2,W,-88.04561111,
18289,43,44,2,N,43.73388888,87,45,18,W,-87.755,
18290,43,47,32.467,N,43.79235194,91,14,45.2435,W,-91.24590097,
18291,43,48,12.19,N,43.80338611,91,14,24.26,W,-91.24007222,
18292,43,52,45.3564,N,43.87926566,91,15,23.881,W,-91.25663361,KLSE
18293,45,29,47.7083,N,45.49658563,91,0,0.6748,W,-91.00018744,KRCX
18294,45,27,15.88,N,45.45441111,91,6,38.08,W,-91.11057777,
18295,42,36,52.859,N,42.61468305,88,23,23.952,W,-88.38998666,
18296,42,34,20.062,N,42.57223944,88,22,2.34,W,-88.36731666,
18297,42,35,56.88,N,42.59913333,88,32,24.07,W,-88.54001944,
18298,43,2,10.005,N,43.0361125,88,53,35.386,W,-88.89316277,
18299,46,24,36.61,N,46.41016944,91,39,13.46,W,-91.65373888,
18300,45,49,35.832,N,45.82662,89,37,12.516,W,-89.62014333,
18301,45,19,55.3867,N,45.33205186,88,32,9.5858,W,-88.53599605,
18302,42,50,37.1,N,42.84363888,90,42,30.3,W,-90.70841666,
18303,42,46,57.1,N,42.78252777,90,40,51.9,W,-90.68108333,
18304,46,9,14.823,N,46.1541175,89,12,43.074,W,-89.211965,KLNL
18305,45,34,29.871,N,45.57496416,88,42,30.402,W,-88.708445,
18306,46,47,19.2,N,46.78866666,90,45,31.4,W,-90.75872222,
18307,44,12,9.939,N,44.20276083,88,38,22.396,W,-88.63955444,
18308,42,54,14.25,N,42.90395833,90,21,50.1,W,-90.36391666,
18309,43,19,59.958,N,43.33332166,89,31,15.433,W,-89.52095361,
18310,43,21,14.95,N,43.35415277,89,34,16.43,W,-89.57123055,
18311,43,12,42.7,N,43.21186111,90,10,47.4,W,-90.17983333,KLNR
18312,44,36,34.985,N,44.60971805,87,39,10.335,W,-87.65287083,
18313,42,39,40.059,N,42.6611275,88,21,40.339,W,-88.36120527,
18314,43,3,57.13,N,43.06586944,89,24,8.2,W,-89.40227777,
18315,43,7,22.16,N,43.12282222,89,20,23.08,W,-89.33974444,
18316,43,4,34.22,N,43.07617222,89,25,54.14,W,-89.43170555,
18317,43,3,33.07,N,43.05918611,89,24,8.54,W,-89.40237222,
18318,43,6,16.93,N,43.10470277,89,11,7.3,W,-89.18536111,
18319,43,8,23.5649,N,43.13987913,89,20,15.0161,W,-89.33750447,KMSN
18320,44,35,39.88,N,44.59441111,92,15,30.64,W,-92.25851111,
18321,46,7,12.8174,N,46.12022705,89,52,55.9199,W,-89.88219997,
18322,44,7,43.6,N,44.12877777,87,40,50.1,W,-87.68058333,KMTW
18323,44,5,43.32,N,44.09536666,87,40,31.94,W,-87.67553888,
18324,44,9,0,N,44.15,87,37,4,W,-87.61777777,
18325,44,17,14.979,N,44.28749416,87,47,45.325,W,-87.79592361,
18326,45,4,6.5,N,45.06847222,87,38,50.9,W,-87.64747222,
18327,45,4,52.946,N,45.08137388,87,40,45.382,W,-87.67927277,
18328,43,41,54.35,N,43.69843055,89,0,16.48,W,-89.00457777,
18329,43,15,27.972,N,43.25777,89,3,53.396,W,-89.06483222,
18330,44,38,12.812,N,44.63689222,90,11,21.543,W,-90.1893175,KMFI
18331,44,40,34.147,N,44.67615194,90,10,38.3745,W,-90.17732625,
18332,43,46,56.402,N,43.78233388,90,4,32.958,W,-90.07582166,
18333,45,6,4.7465,N,45.10131847,90,18,0.6279,W,-90.30017441,KMDZ
18334,45,8,11.72,N,45.13658888,90,21,20.51,W,-90.35569722,
18335,43,9,51.15,N,43.16420833,88,8,21.36,W,-88.13926666,
18336,44,53,32.439,N,44.89234416,91,52,4.046,W,-91.86779055,KLUM
18337,44,55,12.867,N,44.92024083,91,58,29.64,W,-91.9749,
18338,44,53,1.64,N,44.88378888,91,54,3.23,W,-91.90089722,
18339,43,15,19.1,N,43.25530555,87,55,34.39,W,-87.92621944,
18340,46,5,50.814,N,46.09744833,90,9,47.597,W,-90.16322138,
18341,45,11,56.1,N,45.19891666,89,42,46.267,W,-89.71285194,KRRL
18342,45,16,29.868,N,45.27496333,89,29,30.439,W,-89.49178861,
18343,45,12,12,N,45.20333333,89,31,28,W,-89.52444444,
18344,45,14,21.873,N,45.23940916,89,34,8.443,W,-89.56901194,
18345,45,17,46,N,45.29611111,89,38,28,W,-89.64111111,
18346,43,23,53,N,43.39805555,89,38,26,W,-89.64055555,
18347,43,6,51.588,N,43.11433,89,31,53.936,W,-89.53164888,
18348,43,6,37.368,N,43.11038,88,2,3.906,W,-88.03441833,KMWC
18349,42,59,20.053,N,42.98890361,87,57,5.306,W,-87.95147388,
18350,43,3,39.47,N,43.06096388,87,52,49.93,W,-87.88053611,
18351,43,3,39,N,43.06083333,87,52,51,W,-87.88083333,
18352,42,56,48.955,N,42.94693194,87,53,49.432,W,-87.89706444,KMKE
18353,42,53,12.768,N,42.88688,90,14,11.997,W,-90.23666583,KMRJ
18354,42,51,10.99,N,42.85305277,90,7,47,W,-90.12972222,
18355,45,55,40.5,N,45.92791666,89,43,51.4,W,-89.73094444,KARV
18356,46,6,12.796,N,46.10355444,91,54,8.662,W,-91.90240611,
18357,43,12,5.019,N,43.20139416,88,20,0.343,W,-88.33342861,
18358,44,28,57,N,44.4825,91,37,21,W,-91.6225,
18359,44,38,59.27,N,44.64979722,91,40,10.02,W,-91.66945,
18360,42,36,53.6425,N,42.61490069,89,35,25.4522,W,-89.59040338,KEFT
18361,42,39,57.022,N,42.66583944,89,44,15.438,W,-89.73762166,
18362,42,37,15.02,N,42.62083888,89,46,2.44,W,-89.76734444,
18363,42,36,32.9985,N,42.60916625,89,38,2.5435,W,-89.63403986,
18364,43,47,59.92,N,43.79997777,89,26,0.436,W,-89.43345444,
18365,43,49,45.921,N,43.8294225,89,21,9.431,W,-89.35261972,
18366,44,47,30.3,N,44.79175,89,53,19.34,W,-89.88870555,
18367,44,17,7.973,N,44.28554805,87,59,12.353,W,-87.98676472,
18368,43,16,28.9656,N,43.27471266,89,21,1.4206,W,-89.35039461,
18369,44,46,40.019,N,44.77778305,89,39,57.28,W,-89.66591111,KCWA
18370,44,50,49.881,N,44.84718916,89,48,5.45,W,-89.80151388,
18371,44,46,24.38,N,44.77343888,89,35,37.43,W,-89.59373055,
18372,44,50,27.44,N,44.84095555,89,45,37.66,W,-89.76046111,
18373,45,7,36,N,45.12666666,88,26,36,W,-88.44333333,
18374,42,59,27.99,N,42.99110833,89,45,12.442,W,-89.75345611,
18375,42,52,52,N,42.88111111,89,45,8,W,-89.75222222,
18376,42,42,41,N,42.71138888,87,53,2,W,-87.88388888,
18377,42,43,37.37,N,42.72704722,87,56,51.88,W,-87.94774444,
18378,42,58,12.21,N,42.97005833,89,39,55.975,W,-89.66554861,
18379,44,2,0.4,N,44.03344444,90,5,6.4,W,-90.08511111,KDAF
18380,44,0,22.88,N,44.00635555,90,1,9.26,W,-90.01923888,
18381,43,58,15.885,N,43.97107916,89,59,49.46,W,-89.99707222,
18382,44,11,18.89,N,44.18858055,88,27,15.58,W,-88.45432777,
18383,44,9,34.005,N,44.15944583,88,33,42.4941,W,-88.56180391,
18384,44,8,0.946,N,44.13359611,88,29,57.4,W,-88.49927777,
18385,44,33,29.2,N,44.55811111,90,30,44.1,W,-90.51225,KVIQ
18386,44,17,37.867,N,44.29385194,90,1,55.468,W,-90.03207444,
18387,44,19,4.867,N,44.31801861,89,58,7.463,W,-89.96873972,
18388,44,1,0.54,N,44.01681666,89,12,9.06,W,-89.20251666,
18389,45,14,25.862,N,45.24051722,91,30,31.584,W,-91.50877333,
18390,42,58,43.048,N,42.97862444,88,8,5.323,W,-88.13481194,
18391,43,56,38.7765,N,43.94410458,88,6,53.4301,W,-88.11484169,
18392,43,50,19.5602,N,43.83876672,90,8,15.8408,W,-90.13773355,
18393,44,18,25,N,44.30694444,88,46,16,W,-88.77111111,
18394,44,28,14.43,N,44.470675,88,49,28.37,W,-88.82454722,
18395,44,21,28.344,N,44.35787333,88,45,40.98,W,-88.76138333,
18396,45,8,52.055,N,45.14779305,92,32,21.048,W,-92.53918,KRNH
18397,45,11,56.8752,N,45.199132,92,34,25.9392,W,-92.573872,
18398,45,12,56.874,N,45.21579833,92,34,21.72,W,-92.5727,
18399,45,8,13,N,45.13694444,92,22,36,W,-92.37666666,
18400,38,58,33.58,N,38.97599444,84,13,10.24,W,-84.21951111,
18401,45,7,3.91,N,45.11775277,92,33,15.07,W,-92.55418611,
18402,42,45,40.85,N,42.76134722,88,2,32.375,W,-88.04232638,
18403,43,4,1,N,43.06694444,88,28,2,W,-88.46722222,
18404,43,8,20.021,N,43.13889472,88,28,20.354,W,-88.47232055,
18405,43,4,3.026,N,43.06750722,88,30,31.357,W,-88.50871027,
18406,44,52,26.6,N,44.87405555,87,54,35.172,W,-87.90977,KOCQ
18407,44,57,6.959,N,44.95193305,87,48,30.372,W,-87.80843666,
18408,44,51,55.37,N,44.86538055,88,7,43.19,W,-88.12866388,
18409,45,48,29.858,N,45.80829388,91,5,46.586,W,-91.09627388,
18410,43,35,50.99,N,43.59749722,87,46,44.315,W,-87.77897638,
18411,43,37,9.96,N,43.61943333,87,46,46.55,W,-87.77959722,
18412,42,55,39,N,42.9275,89,25,5.43,W,-89.418175,
18413,42,54,31.9,N,42.90886111,89,27,11,W,-89.45305555,
18414,42,54,48,N,42.91333333,89,21,8.43,W,-89.35234166,
18415,42,35,29.036,N,42.59139888,89,14,26.412,W,-89.24067,
18416,45,18,33.635,N,45.30934305,92,41,24.4421,W,-92.6901228,KOEO
18417,45,15,49.873,N,45.26385361,92,37,17.731,W,-92.62159194,
18418,45,17,48.3342,N,45.2967595,92,32,16.0458,W,-92.5377905,
18419,43,59,3.735,N,43.98437083,88,33,25.353,W,-88.5570425,KOSH
18420,44,0,50.29,N,44.01396944,88,35,58.77,W,-88.59965833,
18421,43,56,27.947,N,43.94109638,88,29,37.406,W,-88.49372388,
18422,44,3,45.942,N,44.06276166,88,33,26.405,W,-88.55733472,
18423,43,59,21.941,N,43.98942805,88,34,42.407,W,-88.57844638,
18424,44,1,35.15,N,44.02643055,88,35,41.72,W,-88.59492222,
18425,44,34,39.05,N,44.57751388,91,12,41.8,W,-91.21161111,
18426,43,44,32.917,N,43.74247694,89,42,57.447,W,-89.7159575,
18427,43,45,35.917,N,43.75997694,89,38,5.445,W,-89.63484583,
18428,42,53,0.685,N,42.88352361,88,35,57.67,W,-88.59935277,
18429,42,49,42.041,N,42.82834472,88,34,28.363,W,-88.57454527,
18430,45,57,18.3263,N,45.95509063,90,25,27.9642,W,-90.4244345,KPKF
18431,45,59,15.814,N,45.98772611,90,9,48.582,W,-90.163495,
18432,45,39,15.72,N,45.65436666,87,57,18.57,W,-87.95515833,
18433,44,31,43.3833,N,44.52871758,92,7,13.2278,W,-92.12034105,
18434,45,42,31.8,N,45.70883333,90,24,9,W,-90.4025,KPBH
18435,44,13,29.3,N,44.22480555,89,31,54.51,W,-89.53180833,
18436,44,13,20.901,N,44.2224725,89,29,43.437,W,-89.49539916,
18437,44,9,52,N,44.16444444,89,30,29,W,-89.50805555,
18438,42,41,21.686,N,42.68935722,90,26,39.808,W,-90.44439111,KPVB
18439,42,43,13.65,N,42.72045833,90,27,28.12,W,-90.45781111,
18440,42,48,1.225,N,42.80034027,90,34,23.65,W,-90.57323611,
18441,42,33,49,N,42.56361111,87,55,25,W,-87.92361111,
18442,44,25,14.889,N,44.4208025,89,33,19.427,W,-89.55539638,
18443,45,6,14.886,N,45.104135,89,1,0.397,W,-89.01677694,
18444,43,33,36.944,N,43.56026222,89,28,58.481,W,-89.48291138,
18445,43,33,12.935,N,43.55359305,89,23,23.428,W,-89.38984111,
18446,43,34,2.3965,N,43.56733236,89,27,55.7845,W,-89.46549569,
18447,43,15,19.11,N,43.25530833,87,55,34.42,W,-87.92622777,
18448,45,7,12.932,N,45.12025888,88,8,36.37,W,-88.14343611,
18449,45,6,56.933,N,45.11581472,88,11,22.368,W,-88.18954666,
18450,43,1,15.0295,N,43.02084152,91,6,40.768,W,-91.11132444,
18451,43,1,9.427,N,43.01928527,91,7,25.438,W,-91.12373277,KPDC
18452,43,17,52.3,N,43.29786111,89,45,20.9,W,-89.75580555,
18453,45,10,51.01,N,45.18083611,91,59,17.51,W,-91.98819722,
18454,45,11,42.864,N,45.19524,92,3,25.652,W,-92.05712555,
18455,45,32,17.9965,N,45.53833236,90,16,34.8055,W,-90.27633486,
18456,44,41,19.41,N,44.688725,92,41,8.48,W,-92.68568888,
18457,44,38,27.8485,N,44.64106902,88,12,54.7293,W,-88.21520258,
18458,42,45,40.249,N,42.76118027,87,48,50.074,W,-87.81390944,KRAC
18459,42,43,51.47,N,42.73096388,87,49,40.22,W,-87.82783888,
18460,43,30,53.955,N,43.5149875,88,57,9.395,W,-88.95260972,
18461,42,50,25.059,N,42.84029416,88,3,50.31,W,-88.063975,
18462,44,3,11.924,N,44.05331222,89,7,18.422,W,-89.12178388,
18463,44,1,19.926,N,44.02220166,89,5,47.421,W,-89.09650583,
18464,44,1,16.926,N,44.02136833,89,4,45.421,W,-89.07928361,
18465,43,31,33.2367,N,43.52589908,89,58,59.598,W,-89.98322166,
18466,43,33,0.23,N,43.55006388,89,59,31.82,W,-89.99217222,
18467,45,39,25.84,N,45.65717777,89,31,47.489,W,-89.52985805,
18468,45,33,1,N,45.55027777,89,29,16,W,-89.48777777,
18469,45,37,51.242,N,45.63090055,89,27,59.86,W,-89.46662777,KRHI
18470,45,25,12.4,N,45.42011111,91,46,24,W,-91.77333333,KRPD
18471,45,30,26.91,N,45.507475,91,45,19.11,W,-91.75530833,
18472,43,17,0.087,N,43.2833575,90,17,53.815,W,-90.29828194,
18473,43,20,19.28,N,43.33868888,90,22,55.43,W,-90.38206388,
18474,43,27,15,N,43.45416666,90,25,38,W,-90.42722222,
18475,43,28,59.946,N,43.48331833,89,11,0.412,W,-89.18344777,
18476,43,27,5.7695,N,43.45160263,89,15,15.0105,W,-89.25416958,
18477,43,26,34.951,N,43.44304194,89,10,41.411,W,-89.17816972,
18478,43,52,35.934,N,43.87664833,88,54,2.405,W,-88.90066805,
18479,43,49,51.436,N,43.83095444,88,53,19.404,W,-88.88872333,
18480,43,50,1.3,N,43.83369444,88,49,8.1,W,-88.81891666,
18481,44,50,37.883,N,44.84385638,92,45,20.726,W,-92.75575722,
18482,44,51,54.29,N,44.86508055,92,36,8.46,W,-92.60235,
18483,45,0,43.88,N,45.01218888,92,33,4.709,W,-92.55130805,
18484,42,45,3.405,N,42.75094583,88,15,1.35,W,-88.250375,
18485,42,58,11.7,N,42.96991666,89,1,43.9,W,-89.02886111,
18486,44,23,18.93,N,44.38859166,88,51,9.384,W,-88.85260666,
18487,45,25,49.85,N,45.43051388,92,36,55.74,W,-92.61548333,
18488,45,53,17.33,N,45.88814722,89,31,58.51,W,-89.53291944,
18489,42,35,51,N,42.5975,88,8,47,W,-88.14638888,
18490,46,30,55.81,N,46.51550277,90,25,53.65,W,-90.43156944,
18491,44,25,59.92,N,44.43331111,89,9,0.404,W,-89.15011222,
18492,42,31,3.058,N,42.51751611,88,44,43.375,W,-88.74538194,
18493,44,47,14.301,N,44.78730583,88,33,36.045,W,-88.5600125,KEZS
18494,44,47,3.95,N,44.78443055,88,37,4.27,W,-88.61785277,
18495,44,45,12.926,N,44.75359055,88,43,41.37,W,-88.72815833,
18496,43,46,11.171,N,43.76976972,87,51,6.199,W,-87.85172194,KSBM
18497,43,45,42.78,N,43.76188333,87,44,47.91,W,-87.74664166,
18498,43,40,42.986,N,43.67860722,87,43,32.309,W,-87.72564138,
18499,45,43,52.973,N,45.73138138,91,55,14.384,W,-91.92066222,KSSQ
18500,45,44,31.26,N,45.74201666,91,55,37.02,W,-91.92695,
18501,44,27,20.0353,N,44.45556536,88,33,40.3526,W,-88.56120905,
18502,45,49,24.47,N,45.82346388,92,22,25.295,W,-92.37369305,KRZN
18503,43,21,9.5315,N,43.35264763,90,40,51.6825,W,-90.68102291,
18504,46,18,53.114,N,46.31475388,91,48,58.953,W,-91.81637583,KOLG
18505,46,22,11.4,N,46.36983333,91,47,52.8,W,-91.798,
18506,43,57,31.378,N,43.95871611,90,44,16.229,W,-90.73784138,KCMY
18507,44,46,19.98,N,44.77221666,90,23,6.24,W,-90.38506666,
18508,45,50,8.2167,N,45.83561575,91,48,10.2159,W,-91.80283775,
18509,45,49,32.57,N,45.82571388,91,53,41.19,W,-91.894775,
18510,45,54,6.817,N,45.90189361,91,40,37.625,W,-91.67711805,
18511,45,54,39.8,N,45.91105555,91,37,42.6,W,-91.6285,
18512,42,38,34.059,N,42.64279416,88,23,55.344,W,-88.39870666,
18513,44,1,22.925,N,44.02303472,89,8,18.423,W,-89.13845083,
18514,42,41,38.057,N,42.69390472,88,22,45.342,W,-88.37926166,
18515,45,12,42.7,N,45.21186111,92,32,9.7,W,-92.53602777,
18516,45,11,20.874,N,45.18913166,92,32,53.715,W,-92.54825416,
18517,44,32,42.488,N,44.54513555,89,31,49.024,W,-89.53028444,KSTE
18518,44,53,20.963,N,44.88915638,88,1,15.372,W,-88.02093666,
18519,44,29,59.385,N,44.49982916,92,11,55.829,W,-92.19884138,
18520,45,46,40.83,N,45.77800833,91,33,30.6,W,-91.5585,
18521,42,54,49.007,N,42.91361305,89,11,10.414,W,-89.18622611,
18522,42,56,10,N,42.93611111,89,7,47,W,-89.12972222,
18523,42,56,37.002,N,42.94361166,89,17,11.923,W,-89.28664527,
18524,44,33,24.78,N,44.55688333,91,22,0.97,W,-91.36693611,
18525,44,58,12.3906,N,44.9701085,104,34,6.7314,W,-104.5685365,
18526,44,50,37.2,N,44.84366666,87,25,17.5,W,-87.42152777,KSUE
18527,44,50,1.93,N,44.83386944,87,21,14.34,W,-87.35398333,
18528,42,42,11.7,N,42.70325,87,57,32.3,W,-87.95897222,
18529,43,0,26.1487,N,43.00726352,88,36,18.7839,W,-88.60521775,
18530,46,41,22.8627,N,46.68968408,92,5,40.7111,W,-92.09464197,KSUW
18531,46,37,14.785,N,46.62077361,92,4,54.688,W,-92.08185777,
18532,45,3,57.17,N,45.06588055,88,25,37.375,W,-88.42704861,
18533,45,5,58.58,N,45.09960555,88,25,11.04,W,-88.41973333,
18534,45,51,52.64,N,45.86462222,89,8,38.34,W,-89.14398333,
18535,43,15,59.021,N,43.26639472,87,57,57.32,W,-87.96592222,
18536,44,57,47.88,N,44.9633,90,51,37,W,-90.86027777,
18537,45,47,24.065,N,45.79001805,89,7,16.64,W,-89.12128888,
18538,43,58,34.4,N,43.97622222,90,28,50.2,W,-90.48061111,
18539,43,57,36.26,N,43.96007222,90,30,42.8985,W,-90.51191625,
18540,45,34,26.67,N,45.574075,89,44,52.7,W,-89.74797222,
18541,45,27,0.1364,N,45.45003788,89,34,54.5002,W,-89.58180561,
18542,45,28,9.7,N,45.46936111,89,48,17.6,W,-89.80488888,KTKV
18543,44,10,45,N,44.17916666,87,37,53,W,-87.63138888,
18544,44,7,37.13,N,44.12698055,87,36,55.28,W,-87.61535555,
18545,42,47,53.06,N,42.79807222,88,8,0.315,W,-88.13342083,
18546,43,52,57.95,N,43.88276388,88,32,23.7,W,-88.53991666,
18547,42,57,48.994,N,42.96360944,89,34,51.438,W,-89.580955,
18548,42,55,51.5525,N,42.9309868,89,37,29.6213,W,-89.6248948,
18549,43,29,4.913,N,43.48469805,90,37,11.467,W,-90.61985194,
18550,43,34,46.695,N,43.5796375,90,53,51.745,W,-90.89770694,
18551,42,31,37.7934,N,42.52716483,88,39,5.0116,W,-88.65139211,
18552,42,31,26.31,N,42.523975,88,34,30.05,W,-88.57501388,
18553,44,16,24.5524,N,44.27348677,90,28,53.4558,W,-90.4815155,
18554,46,41,29.7768,N,46.69160466,90,52,14.6645,W,-90.87074013,
18555,45,23,17.7165,N,45.38825458,86,55,26.545,W,-86.92404027,
18556,43,9,9.987,N,43.15277416,88,59,4.391,W,-88.98455305,
18557,43,12,27.98,N,43.20777222,89,1,1.393,W,-89.01705361,
18558,43,10,10.7,N,43.16963888,88,43,23.6,W,-88.72322222,KRYV
18559,43,4,39.014,N,43.07750388,88,39,46.367,W,-88.66287972,
18560,43,9,46.99,N,43.16305277,88,49,28.37,W,-88.82454722,
18561,43,11,59.74,N,43.19992777,88,41,44.14,W,-88.69559444,
18562,43,2,27.7,N,43.04102777,88,14,13.4,W,-88.23705555,KUES
18563,43,0,39.642,N,43.01101166,88,14,34.134,W,-88.242815,
18564,43,10,43.426,N,43.17872944,89,27,4.623,W,-89.45128416,
18565,44,19,59.7,N,44.33325,89,1,11.2,W,-89.01977777,KPCZ
18566,44,20,43.67,N,44.34546388,89,4,34.17,W,-89.07615833,
18567,44,18,15.426,N,44.304285,89,3,0.409,W,-89.05011361,
18568,43,37,19.958,N,43.62221055,88,46,0.388,W,-88.76677444,
18569,43,37,56.9249,N,43.63247913,88,44,47.0229,W,-88.74639525,
18570,44,55,34.6243,N,44.92628452,89,37,37.2063,W,-89.62700175,KAUW
18571,44,55,24.89,N,44.92358055,89,24,8.422,W,-89.40233944,
18572,44,58,0.65,N,44.96684722,89,40,0.45,W,-89.66679166,
18573,45,1,56.7,N,45.03241666,89,24,6.6,W,-89.40183333,
18574,45,24,9.94,N,45.40276111,87,51,26.34,W,-87.85731666,
